soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-14,0004A30B00F008C5,47.5469091890366,9.294245086607702

soil,swa-plantcare-12,0004A30B00EFF333,47.547793611418484,9.289789959586898

soil,swa-plantcare-13,0004A30B00EFA354,47.54627254038513,9.28965742688331

soil,swa-plantcare-09,0004A30B00EFB052,47.61801329670615,9.241577766032776

soil,swa-plantcare-06,0004A30B00EFFA12,47.6198182889612,9.243040202813177

soil,swa-plantcare-08,0004A30B00EFA18C,47.62038700331996,9.243416493941538

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-05,0004A30B00EF7EC6,47.61894536050923,9.243227650577296

soil,swa-plantcare-01,0004A30B0027819F,47.54831592626155,9.306903157965962

soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-14,0004A30B00F008C5,47.5469091890366,9.294245086607702

soil,swa-plantcare-12,0004A30B00EFF333,47.547793611418484,9.289789959586898

soil,swa-plantcare-08,0004A30B00EFA18C,47.62038700331996,9.243416493941538

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-01,0004A30B0027819F,47.54831592626155,9.306903157965962

soil,swa-plantcare-05,0004A30B00EF7EC6,47.61894536050923,9.243227650577296

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-14,0004A30B00F008C5,47.5469091890366,9.294245086607702

soil,swa-plantcare-12,0004A30B00EFF333,47.547793611418484,9.289789959586898

soil,swa-plantcare-08,0004A30B00EFA18C,47.62038700331996,9.243416493941538

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-01,0004A30B0027819F,47.54831592626155,9.306903157965962

soil,swa-plantcare-05,0004A30B00EF7EC6,47.61894536050923,9.243227650577296

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-14,0004A30B00F008C5,47.5469091890366,9.294245086607702

soil,swa-plantcare-12,0004A30B00EFF333,47.547793611418484,9.289789959586898

soil,swa-plantcare-08,0004A30B00EFA18C,47.62038700331996,9.243416493941538

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-05,0004A30B00EF7EC6,47.61894536050923,9.243227650577296

soil,swa-plantcare-10,0004A30B00EF9670,47.617169966059436,9.240847289688901

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-01,0004A30B0027819F,47.54831592626155,9.306903157965962

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-05,0004A30B00EF7EC6,47.61894536050923,9.243227650577296

soil,swa-plantcare-11,0004A30B00EFF1AF,47.54575247297055,9.29163205581591

soil,swa-plantcare-03,0004A30B00EF6D84,47.548403096352075,9.306863447703307

soil,swa-plantcare-04,0004A30B00EF7909,47.54827444130797,9.306917915929006

soil,swa-plantcare-01,0004A30B0027819F,47.54831592626155,9.306903157965962

soil,swa-plantcare-07,0004A30B00EF959C,47.619757306934986,9.244043472959362

soil,swa-plantcare-13,0004A30B00EFA354,47.54627254038513,9.28965742688331

soil,swa-plantcare-06,0004A30B00EFFA12,47.6198182889612,9.243040202813177

soil,swa-plantcare-09,0004A30B00EFB052,47.61801329670615,9.241577766032776

soil,swa-plantcare-14,0004A30B00F008C5,47.5469091890366,9.294245086607702

soil,swa-plantcare-08,0004A30B00EFA18C,47.62038700331996,9.243416493941538

soil,swa-plantcare-12,0004A30B00EFF333,47.547793611418484,9.289789959586898

